Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
activation of MAPK activity (GO:0000187)	3/117	0.06369837563195407	0.7066365453257862	0	0	3.287310979618672	9.051927077621476	IGF2;IGF1;THBS1
positive regulation of protein import into nucleus (GO:0042307)	2/53	0.06433304399665608	0.7121291182536572	0	0	4.837929366231253	13.273739120545619	ZIC1;IGF1
positive regulation of protein serine/threonine kinase activity (GO:0071902)	3/118	0.06500113902497547	0.7179671265031381	0	0	3.2594524119947854	8.909225833699066	ELANE;LTF;VEGFA
positive regulation of cell differentiation (GO:0045597)	4/194	0.06564581149382032	0.723521762533402	0	0	2.6434047052603753	7.199263761088482	SERPINB3;IGF1;AGT;LTF
cell morphogenesis involved in differentiation (GO:0000904)	2/54	0.06647537662261678	0.731085876950891	0	0	4.748338081671415	12.872382128400623	NRP1;POF1B
glycosphingolipid metabolic process (GO:0006687)	2/54	0.06647537662261678	0.7295136492585235	0	0	4.748338081671415	12.872382128400623	ASAH1;GM2A
macromolecular complex assembly (GO:0065003)	3/120	0.06764337848263685	0.74073854162424	0	0	3.2051282051282053	8.633031436539573	FGA;FGG;PDE4DIP
very-low-density lipoprotein particle remodeling (GO:0034372)	1/9	0.06806207873592487	0.743727596979496	0	0	14.245014245014245	38.281126320217666	APOA1
acidic amino acid transport (GO:0015800)	1/9	0.06806207873592487	0.7421384354474885	0	0	14.245014245014245	38.281126320217666	SLC1A6
membrane disruption in other organism (GO:0051673)	1/9	0.06806207873592487	0.7405560507237199	0	0	14.245014245014245	38.281126320217666	LTF
pinocytosis (GO:0006907)	1/9	0.06806207873592487	0.7389803995519673	0	0	14.245014245014245	38.281126320217666	AHSG
positive regulation of voltage-gated potassium channel activity (GO:1903818)	1/9	0.06806207873592487	0.7374114390433644	0	0	14.245014245014245	38.281126320217666	NPPA
positive regulation of hemostasis (GO:1900048)	1/9	0.06806207873592487	0.7358491266725098	0	0	14.245014245014245	38.281126320217666	THBS1
lactation (GO:0007595)	1/9	0.06806207873592487	0.734293420273625	0	0	14.245014245014245	38.281126320217666	VEGFA
engulfment of apoptotic cell (GO:0043652)	1/9	0.06806207873592487	0.7327442780367608	0	0	14.245014245014245	38.281126320217666	THBS1
long-chain fatty acid biosynthetic process (GO:0042759)	1/9	0.06806207873592487	0.7312016585040518	0	0	14.245014245014245	38.281126320217666	ALOX12B
positive regulation of coagulation (GO:0050820)	1/9	0.06806207873592487	0.7296655205660181	0	0	14.245014245014245	38.281126320217666	THBS1
regulation of cell-cell adhesion mediated by cadherin (GO:2000047)	1/9	0.06806207873592487	0.7281358234579133	0	0	14.245014245014245	38.281126320217666	PLG
regulation of microtubule-based movement (GO:0060632)	1/9	0.06806207873592487	0.7266125267561184	0	0	14.245014245014245	38.281126320217666	C21ORF59
negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)	1/9	0.06806207873592487	0.7250955903745817	0	0	14.245014245014245	38.281126320217666	SERPINB4
regulation of flagellated sperm motility (GO:1901317)	1/9	0.06806207873592487	0.7235849745613013	0	0	14.245014245014245	38.281126320217666	SEMG1
response to muscle stretch (GO:0035994)	1/9	0.06806207873592487	0.7220806398948537	0	0	14.245014245014245	38.281126320217666	NPPA
chylomicron remodeling (GO:0034371)	1/9	0.06806207873592487	0.7205825472809639	0	0	14.245014245014245	38.281126320217666	APOA1
regulation of sensory perception of pain (GO:0051930)	1/9	0.06806207873592487	0.7190906579491193	0	0	14.245014245014245	38.281126320217666	ACPP
nicotinamide nucleotide biosynthetic process (GO:0019359)	1/9	0.06806207873592487	0.7176049334492245	0	0	14.245014245014245	38.281126320217666	ME1
regulation of oxidative stress-induced cell death (GO:1903201)	1/9	0.06806207873592487	0.7161253356482982	0	0	14.245014245014245	38.281126320217666	MMP3
lipoprotein biosynthetic process (GO:0042158)	1/9	0.06806207873592487	0.7146518267272112	0	0	14.245014245014245	38.281126320217666	ALOX12B
peptidyl-amino acid modification (GO:0018193)	1/9	0.06806207873592487	0.7131843691774633	0	0	14.245014245014245	38.281126320217666	APOA1
regulation of cytokine secretion involved in immune response (GO:0002739)	1/9	0.06806207873592487	0.7117229257980013	0	0	14.245014245014245	38.281126320217666	APOA1
positive regulation of triglyceride lipase activity (GO:0061365)	1/9	0.06806207873592487	0.7102674596920749	0	0	14.245014245014245	38.281126320217666	APOA1
negative regulation of peptidyl-lysine acetylation (GO:2000757)	1/9	0.06806207873592487	0.7088179342641319	0	0	14.245014245014245	38.281126320217666	SDR16C5
regulation of glycoprotein biosynthetic process (GO:0010559)	1/9	0.06806207873592487	0.7073743132167508	0	0	14.245014245014245	38.281126320217666	IGF1
response to vitamin (GO:0033273)	1/9	0.06806207873592487	0.705936560547611	0	0	14.245014245014245	38.281126320217666	SPP1
negative regulation of cellular response to growth factor stimulus (GO:0090288)	2/55	0.06864127802432442	0.7104998818623275	0	0	4.662004662004662	12.488863425362567	THBS1;AGT
long-chain fatty acid metabolic process (GO:0001676)	2/55	0.06864127802432442	0.7090616229921609	0	0	4.662004662004662	12.488863425362567	GSTA1;ALOX12B
chordate embryonic development (GO:0043009)	2/56	0.07083025568615788	0.7301955449827549	0	0	4.5787545787545785	12.122110940321935	IGF2;VEGFA
phosphatidylinositol-mediated signaling (GO:0048015)	2/56	0.07083025568615788	0.7287233765452896	0	0	4.5787545787545785	12.122110940321935	PI4KA;IGF1
negative regulation of cellular catabolic process (GO:0031330)	2/56	0.07083025568615788	0.7272571323268886	0	0	4.5787545787545785	12.122110940321935	TIMP1;CDK5RAP3
negative regulation of multicellular organismal process (GO:0051241)	3/125	0.07445945440003726	0.7629851321353216	0	0	3.076923076923077	7.992309347655482	AHSG;APOA1;TIMP1
integrin-mediated signaling pathway (GO:0007229)	2/58	0.07527550053690849	0.7698013612020922	0	0	4.420866489832007	11.435015717030486	NRP1;APOA1
negative regulation of response to cytokine stimulus (GO:0060761)	1/10	0.07533445276005073	0.7688634248690777	0	0	12.820512820512821	33.15150908771376	APOA1
glomerular filtration (GO:0003094)	1/10	0.07533445276005073	0.7673287673344089	0	0	12.820512820512821	33.15150908771376	IGHA1
regulation of chromatin organization (GO:1902275)	1/10	0.07533445276005073	0.7658002239731849	0	0	12.820512820512821	33.15150908771376	IGF2
negative regulation of cellular protein catabolic process (GO:1903363)	1/10	0.07533445276005073	0.7642777583191627	0	0	12.820512820512821	33.15150908771376	CDK5RAP3
neuron projection regeneration (GO:0031102)	1/10	0.07533445276005073	0.7627613341955136	0	0	12.820512820512821	33.15150908771376	APOA1
macrophage chemotaxis (GO:0048246)	1/10	0.07533445276005073	0.7612509157119581	0	0	12.820512820512821	33.15150908771376	SFTPD
positive regulation of transcription from RNA polymerase III promoter (GO:0045945)	1/10	0.07533445276005073	0.7597464672619345	0	0	12.820512820512821	33.15150908771376	ICE2
regulation of gene expression by genetic imprinting (GO:0006349)	1/10	0.07533445276005073	0.7582479535198005	0	0	12.820512820512821	33.15150908771376	IGF2
positive regulation of bone resorption (GO:0045780)	1/10	0.07533445276005073	0.7567553394380686	0	0	12.820512820512821	33.15150908771376	SPP1
negative regulation by host of viral process (GO:0044793)	1/10	0.07533445276005073	0.7552685902446735	0	0	12.820512820512821	33.15150908771376	LTF
establishment of spindle localization (GO:0051293)	1/10	0.07533445276005073	0.7537876714402723	0	0	12.820512820512821	33.15150908771376	NUSAP1
response to acidic pH (GO:0010447)	1/10	0.07533445276005073	0.7523125487955751	0	0	12.820512820512821	33.15150908771376	CTSS
pyroptosis (GO:0070269)	1/10	0.07533445276005073	0.7508431883487087	0	0	12.820512820512821	33.15150908771376	GSDMB
regulation of triglyceride catabolic process (GO:0010896)	1/10	0.07533445276005073	0.7493795564026098	0	0	12.820512820512821	33.15150908771376	APOA1
L-glutamate transport (GO:0015813)	1/10	0.07533445276005073	0.7479216195224491	0	0	12.820512820512821	33.15150908771376	SLC1A6
positive regulation of bone remodeling (GO:0046852)	1/10	0.07533445276005073	0.7464693445330851	0	0	12.820512820512821	33.15150908771376	SPP1
muscle cell migration (GO:0014812)	1/10	0.07533445276005073	0.7450226985165481	0	0	12.820512820512821	33.15150908771376	PLAT
regulation of respiratory burst (GO:0060263)	1/10	0.07533445276005073	0.7435816488095529	0	0	12.820512820512821	33.15150908771376	IGHA1
regulation of mitochondrial depolarization (GO:0051900)	1/10	0.07533445276005073	0.7421461630010402	0	0	12.820512820512821	33.15150908771376	DCN
positive regulation of cardiac muscle cell differentiation (GO:2000727)	1/10	0.07533445276005073	0.7407162089297473	0	0	12.820512820512821	33.15150908771376	IGF1
epithelial cell morphogenesis (GO:0003382)	1/10	0.07533445276005073	0.7392917546818054	0	0	12.820512820512821	33.15150908771376	POF1B
chylomicron assembly (GO:0034378)	1/10	0.07533445276005073	0.7378727685883663	0	0	12.820512820512821	33.15150908771376	APOA1
positive regulation of lipid localization (GO:1905954)	1/10	0.07533445276005073	0.7364592192232545	0	0	12.820512820512821	33.15150908771376	C3
DNA dealkylation involved in DNA repair (GO:0006307)	1/10	0.07533445276005073	0.7350510754006478	0	0	12.820512820512821	33.15150908771376	ASCC1
regulation of urine volume (GO:0035809)	1/10	0.07533445276005073	0.7336483061727841	0	0	12.820512820512821	33.15150908771376	NPR1
regulation of neuroblast proliferation (GO:1902692)	1/10	0.07533445276005073	0.7322508808276931	0	0	12.820512820512821	33.15150908771376	VEGFA
negative regulation of reproductive process (GO:2000242)	1/10	0.07533445276005073	0.730858768886956	0	0	12.820512820512821	33.15150908771376	TIMP1
macrophage migration (GO:1905517)	1/10	0.07533445276005073	0.7294719401034893	0	0	12.820512820512821	33.15150908771376	SFTPD
negative regulation of interleukin-1 beta secretion (GO:0050713)	1/10	0.07533445276005073	0.7280903644593538	0	0	12.820512820512821	33.15150908771376	APOA1
Rap protein signal transduction (GO:0032486)	1/10	0.07533445276005073	0.7267140121635894	0	0	12.820512820512821	33.15150908771376	PLK2
regulation of plasminogen activation (GO:0010755)	1/10	0.07533445276005073	0.7253428536500732	0	0	12.820512820512821	33.15150908771376	THBS1
negative regulation of lipopolysaccharide-mediated signaling pathway (GO:0031665)	1/10	0.07533445276005073	0.7239768595754027	0	0	12.820512820512821	33.15150908771376	LTF
insulin-like growth factor receptor signaling pathway (GO:0048009)	1/10	0.07533445276005073	0.7226160008168023	0	0	12.820512820512821	33.15150908771376	IGF1
negative regulation of glucose transport (GO:0010829)	1/10	0.07533445276005073	0.7212602484700541	0	0	12.820512820512821	33.15150908771376	RSC1A1
DNA dealkylation (GO:0035510)	1/10	0.07533445276005073	0.719909573847451	0	0	12.820512820512821	33.15150908771376	ASCC1
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	4/204	0.07585814464483477	0.723559088079611	0	0	2.513826043237808	6.4828813490245185	ECM1;PLK2;HMOX1;LTF
renal system development (GO:0072001)	2/59	0.07753081324703015	0.7381338432828262	0	0	4.34593654932638	11.112906698638195	AGT;VEGFA
dicarboxylic acid metabolic process (GO:0043648)	2/59	0.07753081324703015	0.7367592923642362	0	0	4.34593654932638	11.112906698638195	ME1;L2HGDH
positive regulation of signal transduction (GO:0009967)	4/206	0.07799168767280303	0.7397613051938918	0	0	2.4894199651481204	6.350891277741466	C3;IGF2;IGF1;VEGFA
regulation of stress fiber assembly (GO:0051492)	2/60	0.079807293181645	0.7555781393431067	0	0	4.273504273504273	10.80401874123413	NRP1;APOA1
cell chemotaxis (GO:0060326)	2/60	0.079807293181645	0.7541789205665453	0	0	4.273504273504273	10.80401874123413	NRP1;VEGFA
regulation of macromolecule metabolic process (GO:0060255)	3/129	0.08012341814919266	0.7557667334848986	0	0	2.9815146094215863	7.525900734120309	DDX19B;IGF2;IGF1
negative regulation of MAP kinase activity (GO:0043407)	2/61	0.08210447797208202	0.7730242640065214	0	0	4.203446826397647	10.507619676802278	SERPINB3;CDK5RAP3
positive regulation of fatty acid biosynthetic process (GO:0045723)	1/11	0.08255043847948365	0.7757916897989043	0	0	11.655011655011656	29.071629335040523	APOA1
positive regulation of endothelial cell apoptotic process (GO:2000353)	1/11	0.08255043847948365	0.7743656021338329	0	0	11.655011655011656	29.071629335040523	THBS1
cell part morphogenesis (GO:0032990)	1/11	0.08255043847948365	0.7729447478179909	0	0	11.655011655011656	29.071629335040523	C21ORF59
nitric oxide biosynthetic process (GO:0006809)	1/11	0.08255043847948365	0.7715290980967126	0	0	11.655011655011656	29.071629335040523	ARG2
regulation of tumor necrosis factor biosynthetic process (GO:0042534)	1/11	0.08255043847948365	0.7701186244256034	0	0	11.655011655011656	29.071629335040523	THBS1
regulation of histone deacetylation (GO:0031063)	1/11	0.08255043847948365	0.7687132984686224	0	0	11.655011655011656	29.071629335040523	SDR16C5
regulation of trophoblast cell migration (GO:1901163)	1/11	0.08255043847948365	0.767313092096184	0	0	11.655011655011656	29.071629335040523	TIMP1
arginine metabolic process (GO:0006525)	1/11	0.08255043847948365	0.7659179773832819	0	0	11.655011655011656	29.071629335040523	ARG1
mononuclear cell differentiation (GO:1903131)	1/11	0.08255043847948365	0.7645279266076317	0	0	11.655011655011656	29.071629335040523	VEGFA
camera-type eye morphogenesis (GO:0048593)	1/11	0.08255043847948365	0.7631429122478353	0	0	11.655011655011656	29.071629335040523	VEGFA
negative regulation of JUN kinase activity (GO:0043508)	1/11	0.08255043847948365	0.7617629069815643	0	0	11.655011655011656	29.071629335040523	SERPINB3
response to nitric oxide (GO:0071731)	1/11	0.08255043847948365	0.7603878836837636	0	0	11.655011655011656	29.071629335040523	MMP3
regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	1/11	0.08255043847948365	0.759017815424874	0	0	11.655011655011656	29.071629335040523	DCN
photoreceptor cell development (GO:0042461)	1/11	0.08255043847948365	0.7576526754690739	0	0	11.655011655011656	29.071629335040523	VEGFA
angiotensin maturation (GO:0002003)	1/11	0.08255043847948365	0.7562924372725405	0	0	11.655011655011656	29.071629335040523	AGT
positive regulation of cytolysis (GO:0045919)	1/11	0.08255043847948365	0.7549370744817295	0	0	11.655011655011656	29.071629335040523	LBP
modulation by host of viral process (GO:0044788)	1/11	0.08255043847948365	0.7535865609316728	0	0	11.655011655011656	29.071629335040523	LTF
retinal metabolic process (GO:0042574)	1/11	0.08255043847948365	0.7522408706442948	0	0	11.655011655011656	29.071629335040523	SDR16C5
positive regulation of protein deacetylation (GO:0090312)	1/11	0.08255043847948365	0.750899977826747	0	0	11.655011655011656	29.071629335040523	SDR16C5
myeloid cell activation involved in immune response (GO:0002275)	1/11	0.08255043847948365	0.7495638568697599	0	0	11.655011655011656	29.071629335040523	LBP
attachment of mitotic spindle microtubules to kinetochore (GO:0051315)	1/11	0.08255043847948365	0.7482324823460126	0	0	11.655011655011656	29.071629335040523	MIS12
regulation of protein kinase C signaling (GO:0090036)	1/11	0.08255043847948365	0.7469058290085197	0	0	11.655011655011656	29.071629335040523	VEGFA
regulation of integrin-mediated signaling pathway (GO:2001044)	1/11	0.08255043847948365	0.7455838717890355	0	0	11.655011655011656	29.071629335040523	TIMP1
monocyte differentiation (GO:0030224)	1/11	0.08255043847948365	0.7442665857964754	0	0	11.655011655011656	29.071629335040523	VEGFA
positive regulation of mesenchymal cell proliferation (GO:0002053)	1/11	0.08255043847948365	0.7429539463153528	0	0	11.655011655011656	29.071629335040523	VEGFA
renal filtration (GO:0097205)	1/11	0.08255043847948365	0.7416459288042343	0	0	11.655011655011656	29.071629335040523	IGHA1
regulation of symbiosis, encompassing mutualism through parasitism (GO:0043903)	1/11	0.08255043847948365	0.7403425088942093	0	0	11.655011655011656	29.071629335040523	SFTPD
positive regulation of glycoprotein biosynthetic process (GO:0010560)	1/11	0.08255043847948365	0.7390436623873773	0	0	11.655011655011656	29.071629335040523	IGF1
negative regulation of histone acetylation (GO:0035067)	1/11	0.08255043847948365	0.7377493652553504	0	0	11.655011655011656	29.071629335040523	SDR16C5
response to corticosteroid (GO:0031960)	1/11	0.08255043847948365	0.7364595936377711	0	0	11.655011655011656	29.071629335040523	IL1RN
hepatocyte growth factor receptor signaling pathway (GO:0048012)	1/11	0.08255043847948365	0.7351743238408466	0	0	11.655011655011656	29.071629335040523	NRP1
macrophage differentiation (GO:0030225)	1/11	0.08255043847948365	0.7338935323358973	0	0	11.655011655011656	29.071629335040523	VEGFA
diterpenoid metabolic process (GO:0016101)	2/62	0.08442191111855107	0.7492261085877672	0	0	4.1356492969396195	10.223028538725409	GPC3;APOA1
