Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of protein complex assembly (GO:0031333)	4/35	3.98558082417591E-4	0.0061445374458518635	0	0	11.428571428571429	89.4589407741554	GSK3B;THRA;HIST3H3;EP300
positive regulation of telomerase activity (GO:0051973)	4/35	3.98558082417591E-4	0.006126029802942671	0	0	11.428571428571429	89.4589407741554	HSP90AA1;XRCC5;MYC;MAPK1
protein kinase B signaling (GO:0043491)	4/35	3.98558082417591E-4	0.006107633317047949	0	0	11.428571428571429	89.4589407741554	NR4A1;CDKN1A;CREB1;FOXO1
positive regulation of peptidyl-lysine acetylation (GO:2000758)	3/15	4.1017649693527065E-4	0.006266858275031995	0	0	20.0	155.97846021132133	RUVBL2;BRCA1;PPARGC1A
regulation of centriole replication (GO:0046599)	3/15	4.1017649693527065E-4	0.0062481512354050335	0	0	20.0	155.97846021132133	KAT2B;KAT2A;BRCA1
N-terminal protein amino acid acetylation (GO:0006474)	3/15	4.1017649693527065E-4	0.006229555547204424	0	0	20.0	155.97846021132133	KAT2B;CREBBP;EP300
negative regulation of RNA metabolic process (GO:0051253)	3/15	4.1017649693527065E-4	0.006211070219171176	0	0	20.0	155.97846021132133	NCOR2;NCOR1;ESR1
protein acylation (GO:0043543)	4/36	4.448946011773135E-4	0.006716855472804233	0	0	11.11111111111111	85.75192394598517	KAT2B;CREBBP;EP300;FOXO1
organic hydroxy compound transport (GO:0015850)	4/36	4.448946011773135E-4	0.006697041739846109	0	0	11.11111111111111	85.75192394598517	NCOA1;NCOA2;RXRA;NR1H4
small GTPase mediated signal transduction (GO:0007264)	6/99	4.805502438833025E-4	0.007212493807460273	0	0	6.0606060606060606	46.30653799506919	RB1;DNMT1;JUN;CDKN1A;TRIM28;TP53
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	4/37	4.949472916124923E-4	0.0074067918741892915	0	0	10.81081081081081	82.28172197466027	GSK3B;E2F1;TP53;TP73
embryonic digit morphogenesis (GO:0042733)	3/16	5.011239651713426E-4	0.007477297059267138	0	0	18.75	142.47481972527703	CREBBP;HDAC2;HDAC1
negative regulation of striated muscle cell differentiation (GO:0051154)	3/16	5.011239651713426E-4	0.007455497359385893	0	0	18.75	142.47481972527703	HDAC4;HDAC5;NOTCH1
negative regulation of transcription regulatory region DNA binding (GO:2000678)	3/16	5.011239651713426E-4	0.007433824401945817	0	0	18.75	142.47481972527703	SIN3A;DDIT3;GATA1
protein localization to chromatin (GO:0071168)	3/16	5.011239651713426E-4	0.007412277084838728	0	0	18.75	142.47481972527703	H2AFY;RUVBL2;ESR1
positive regulation of DNA-templated transcription, initiation (GO:2000144)	3/16	5.011239651713426E-4	0.007390854318697576	0	0	18.75	142.47481972527703	JUN;SRF;CTNNB1
cellular response to growth factor stimulus (GO:0071363)	7/139	5.050196616014673E-4	0.007426845340496506	0	0	5.0359712230215825	38.2276204094084	NR4A1;SMAD4;NOTCH1;SMAD3;CTNNB1;NR3C1;RUNX2
cellular response to metal ion (GO:0071248)	6/100	5.070298275322483E-4	0.0074349804882099515	0	0	6.0	45.52164434807423	TFAP2A;DAXX;JUN;SUMO1;MAPK1;FOS
positive regulation of angiogenesis (GO:0045766)	6/103	5.933308279151084E-4	0.00867555075888481	0	0	5.825242718446602	43.28014617069993	SP1;BRCA1;ETS1;HIF1A;SIRT1;RUNX1
regulation of protein sumoylation (GO:0033233)	3/17	6.040394207294829E-4	0.00880689475423586	0	0	17.647058823529413	130.79772522442562	HDAC4;CTNNB1;PIAS1
positive regulation of cholesterol transport (GO:0032376)	3/17	6.040394207294829E-4	0.008781803885990175	0	0	17.647058823529413	130.79772522442562	NR1H2;NR1H3;SIRT1
positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261)	3/17	6.040394207294829E-4	0.008756855579495884	0	0	17.647058823529413	130.79772522442562	SRF;ESR1;TP53
positive regulation of epidermal cell differentiation (GO:0045606)	3/17	6.040394207294829E-4	0.008732048623180033	0	0	17.647058823529413	130.79772522442562	H2AFY;VDR;NCOA3
negative regulation of cell development (GO:0010721)	3/17	6.040394207294829E-4	0.008707381819159749	0	0	17.647058823529413	130.79772522442562	GSK3B;SMAD4;NOTCH1
regulation of cellular response to stress (GO:0080135)	6/104	6.244951835763466E-4	0.00897689837123971	0	0	5.769230769230769	42.56865542813185	GSK3B;CREBBP;HSP90AA1;EP300;MAPK1;SIRT1
positive regulation of vasculature development (GO:1904018)	6/104	6.244951835763466E-4	0.008951682364578923	0	0	5.769230769230769	42.56865542813185	SP1;BRCA1;ETS1;HIF1A;SIRT1;RUNX1
regulation of cellular localization (GO:0060341)	4/40	6.690615196291692E-4	0.009563644074699302	0	0	10.0	73.09634544471704	KDM1A;PARP1;NR1H4;PML
response to peptide hormone (GO:0043434)	4/40	6.690615196291692E-4	0.009536929985105169	0	0	10.0	73.09634544471704	CREB1;SRC;STAT1;SIRT1
positive regulation of endothelial cell migration (GO:0010595)	5/70	6.797468732941558E-4	0.009662251516490465	0	0	7.142857142857142	52.09850053035858	SP1;HMGB1;ETS1;SIRT1;HIF1A
response to endoplasmic reticulum stress (GO:0034976)	6/106	6.906224202832534E-4	0.009789572807515117	0	0	5.660377358490566	41.19575835057508	GSK3B;JUN;CEBPB;DDIT3;TP53;ATF3
regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	3/18	7.195272026923491E-4	0.010171045194845034	0	0	16.666666666666664	120.61527040964995	SMAD2;SMAD4;SMAD3
regulation of cholesterol efflux (GO:0010874)	3/18	7.195272026923491E-4	0.010142948384914523	0	0	16.666666666666664	120.61527040964995	NR1H2;NR1H3;SIRT1
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176)	3/18	7.195272026923491E-4	0.010115006378344511	0	0	16.666666666666664	120.61527040964995	SIRT1;HIF1A;NFE2L2
positive regulation of carbohydrate metabolic process (GO:0045913)	3/18	7.195272026923491E-4	0.010087217899283124	0	0	16.666666666666664	120.61527040964995	ARNT;HIF1A;NFKB1
DNA ligation (GO:0006266)	3/18	7.195272026923491E-4	0.01005958168586043	0	0	16.666666666666664	120.61527040964995	XRCC6;PARP1;HMGB1
cellular response to starvation (GO:0009267)	6/107	7.256543016025789E-4	0.010117524319885137	0	0	5.607476635514018	40.53329060823495	CDKN1A;EHMT2;MAPK1;TP53;SIRT1;FOXO1
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	6/109	7.998302327363043E-4	0.011121345170717603	0	0	5.504587155963303	39.25382235905779	SMAD3;MYC;PPARG;HMGB1;HSPE1;SIRT1
regulation of Wnt signaling pathway (GO:0030111)	6/109	7.998302327363043E-4	0.011091124124058044	0	0	5.504587155963303	39.25382235905779	CSNK2A1;NFATC1;ESR1;HIC1;RUNX1;SMARCA4
lymphocyte differentiation (GO:0030098)	5/73	8.234685243405408E-4	0.01138796715368504	0	0	6.8493150684931505	48.643734458121536	HDAC4;HDAC5;CHD7;IKZF1;RELB
regulation of protein complex assembly (GO:0043254)	5/73	8.234685243405408E-4	0.011357188864080485	0	0	6.8493150684931505	48.643734458121536	GSK3B;HSP90AA1;SUMO1;SRC;HCFC1
cellular response to insulin stimulus (GO:0032869)	6/110	8.390457705788057E-4	0.011540837108527347	0	0	5.454545454545454	38.6358834504865	KAT2B;HDAC5;PARP1;PRKDC;PPARG;FOXO1
histone methylation (GO:0016571)	3/19	8.481701801219675E-4	0.01163497964828602	0	0	15.789473684210526	111.66993565579956	EHMT2;CARM1;EZH2
regulation of myotube differentiation (GO:0010830)	3/19	8.481701801219675E-4	0.01160378667335764	0	0	15.789473684210526	111.66993565579956	HDAC4;HDAC5;NOTCH1
telomere capping (GO:0016233)	3/19	8.481701801219675E-4	0.011572760505781817	0	0	15.789473684210526	111.66993565579956	HIST1H4A;PRKDC;HIST3H3
protein stabilization (GO:0050821)	7/152	8.5845796992634E-4	0.011681896054757635	0	0	4.605263157894736	32.51487490445061	CDKN1A;HSP90AA1;CREB1;SUMO1;EP300;PPARGC1A;HCFC1
glucose homeostasis (GO:0042593)	5/74	8.760638830943262E-4	0.011889771264442411	0	0	6.756756756756757	47.56805097148705	HNF4A;PPARG;SIRT1;PPARGC1A;FOXO1
histone H3 acetylation (GO:0043966)	4/43	8.826236600453894E-4	0.011947025297643559	0	0	9.30232558139535	65.41964329559113	KAT2B;KAT2A;SPI1;MYOD1
gland development (GO:0048732)	5/75	9.311205889878056E-4	0.012570127951335375	0	0	6.666666666666666	46.52747841848215	SOX2;THRB;THRA;RARA;NKX2-1
response to interleukin-1 (GO:0070555)	5/76	9.887099209859827E-4	0.013312366033750581	0	0	6.578947368421052	45.520457728533664	HDAC4;SRC;HIF1A;RELA;NFKB1
negative regulation of macromolecule biosynthetic process (GO:0010558)	3/20	9.905301969888136E-4	0.013301777882194516	0	0	15.0	103.75905308518128	HDAC2;PPARG;PPARA
negative regulation of interferon-gamma production (GO:0032689)	3/20	9.905301969888136E-4	0.01326686507935411	0	0	15.0	103.75905308518128	NR1H4;RARA;HMGB1
entrainment of circadian clock by photoperiod (GO:0043153)	3/20	9.905301969888136E-4	0.013232135066057372	0	0	15.0	103.75905308518128	MTA1;TP53;PML
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	5/77	0.001048903729001341	0.013975341329226744	0	0	6.493506493506493	44.5455177133035	SMAD2;NOTCH1;SMAD3;NKX2-1;SIRT1
negative regulation of inflammatory response (GO:0050728)	5/78	0.0011117744076740747	0.014774439589481258	0	0	6.41025641025641	43.60126906750965	NR1H4;NR1H3;PPARG;PPARA;PPARD
positive regulation of BMP signaling pathway (GO:0030513)	3/21	0.0011471485105092553	0.015204932075659039	0	0	14.285714285714285	96.72108531251615	SMAD2;SMAD4;NOTCH1
response to nicotine (GO:0035094)	3/21	0.0011471485105092553	0.01516554105991899	0	0	14.285714285714285	96.72108531251615	MAPK1;RELA;NFKB1
photoperiodism (GO:0009648)	3/21	0.0011471485105092553	0.015126353615319716	0	0	14.285714285714285	96.72108531251615	MTA1;TP53;PML
regulation of endothelial cell proliferation (GO:0001936)	5/79	0.0011773948684188004	0.015485170137992625	0	0	6.329113924050633	42.686398859370215	NR4A1;STAT1;ARNT;SIRT1;HIF1A
negative regulation of intracellular signal transduction (GO:1902532)	7/161	0.001200691616384343	0.015750975111592035	0	0	4.3478260869565215	29.238511048805936	SRC;STAT1;DDIT3;NR1H4;ESR1;SIRT1;RELA
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	4/47	0.0012365931398092792	0.016180345621658338	0	0	8.51063829787234	56.982086370028	STAT1;NR1H4;ESR1;SIRT1
regulation of protein serine/threonine kinase activity (GO:0071900)	5/80	0.0012458385137188261	0.016259626433522172	0	0	6.25	41.79966544233206	CDKN1A;H2AFY;SRC;SIRT1;EZH2
negative regulation of defense response (GO:0031348)	5/80	0.0012458385137188261	0.016218147794661148	0	0	6.25	41.79966544233206	NR1H4;NR1H3;PPARG;PPARA;PPARD
brain development (GO:0007420)	6/119	0.0012624753129743145	0.01639290463640694	0	0	5.042016806722689	33.65385353488585	THRA;NCOA6;NKX2-1;RARA;SMARCA1;BPTF
positive regulation of binding (GO:0051099)	5/81	0.0013171792082121308	0.017059810912453056	0	0	6.172839506172839	40.939893780395565	GSK3B;RARA;PPARG;HMGB1;MEN1
positive regulation of protein catabolic process (GO:0045732)	5/81	0.0013171792082121308	0.017016621517737984	0	0	6.172839506172839	40.939893780395565	DDB1;GSK3B;HSP90AA1;CSNK2A1;FOXO1
macromolecular complex assembly (GO:0065003)	6/120	0.001318055957879704	0.01698494836631346	0	0	5.0	33.15798693570848	CREBBP;KMT2A;HMGA1;TP53;PPARGC1A;PML
negative regulation of myeloid cell differentiation (GO:0045638)	3/22	0.0013185462203513692	0.016948466907942158	0	0	13.636363636363635	90.42580223907456	HSPA9;HIST1H4A;ZBTB16
cellular response to unfolded protein (GO:0034620)	3/22	0.0013185462203513692	0.016905882820233763	0	0	13.636363636363635	90.42580223907456	HSPA9;DAXX;HSPA4
regulation of cell cycle arrest (GO:0071156)	4/48	0.0013385699216315768	0.017119604787182798	0	0	8.333333333333332	55.134612146416046	UHRF2;BRCA1;TP53;TP73
regulation of mitochondrion organization (GO:0010821)	4/48	0.0013385699216315768	0.01707680577521484	0	0	8.333333333333332	55.134612146416046	GSK3B;KAT2A;RUVBL1;PPARGC1A
stimulatory C-type lectin receptor signaling pathway (GO:0002223)	6/121	0.0013754871973422416	0.017504017875405134	0	0	4.958677685950414	32.672465877432344	CREBBP;SRC;EP300;NFKB1;RELA;RELB
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	5/82	0.0013914912536232026	0.017663631510545282	0	0	6.097560975609756	40.10597111336888	SMAD2;SMAD4;NOTCH1;SMAD3;MEN1
negative regulation of binding (GO:0051100)	5/82	0.0013914912536232026	0.01761980115940249	0	0	6.097560975609756	40.10597111336888	GSK3B;JUN;KDM1A;SUMO1;E2F1
regulation of canonical Wnt signaling pathway (GO:0060828)	8/213	0.0013975068459014773	0.017652171867909006	0	0	3.755868544600939	24.68756978129485	SOX2;GSK3B;TBL1XR1;HDAC1;DDIT3;RUVBL2;RUVBL1;NFKB1
regulation of reactive oxygen species metabolic process (GO:2000377)	4/49	0.0014462766378052381	0.018223085636346	0	0	8.163265306122447	53.37765600891184	TFAP2A;CDKN1A;BRCA1;TP53
regulation of histone H3-K27 methylation (GO:0061085)	2/6	0.0014535707837741265	0.01826988105812652	0	0	33.33333333333333	217.79107134346947	H2AFY;PHF1
positive regulation of hormone metabolic process (GO:0032352)	2/6	0.0014535707837741265	0.01822499191547756	0	0	33.33333333333333	217.79107134346947	ARNT;HIF1A
negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)	2/6	0.0014535707837741265	0.01818032281764551	0	0	33.33333333333333	217.79107134346947	MYC;FOXO1
negative regulation of glycolytic process (GO:0045820)	2/6	0.0014535707837741265	0.0181358721506097	0	0	33.33333333333333	217.79107134346947	HDAC4;PPARA
cellular triglyceride homeostasis (GO:0035356)	2/6	0.0014535707837741265	0.018091638316096018	0	0	33.33333333333333	217.79107134346947	NR1H4;SIRT1
negative regulation of receptor biosynthetic process (GO:0010871)	2/6	0.0014535707837741265	0.01804761973138532	0	0	33.33333333333333	217.79107134346947	PPARG;PPARA
negative regulation of coenzyme metabolic process (GO:0051198)	2/6	0.0014535707837741265	0.01800381482912468	0	0	33.33333333333333	217.79107134346947	HDAC4;PPARA
corticosteroid receptor signaling pathway (GO:0031958)	2/6	0.0014535707837741265	0.017960222057141324	0	0	33.33333333333333	217.79107134346947	NCOA6;ARID1A
glucocorticoid receptor signaling pathway (GO:0042921)	2/6	0.0014535707837741265	0.01791683987825934	0	0	33.33333333333333	217.79107134346947	NCOA6;ARID1A
regulation of protein oligomerization (GO:0032459)	3/23	0.0015052246919242	0.01850882313949203	0	0	13.043478260869565	84.76712732563537	HIST3H3;EP300;TP53
positive regulation of ATP metabolic process (GO:1903580)	3/23	0.0015052246919242	0.018464330776175944	0	0	13.043478260869565	84.76712732563537	ARNT;HIF1A;PPARGC1A
histone H3-K4 methylation (GO:0051568)	3/23	0.0015052246919242	0.01842005180548967	0	0	13.043478260869565	84.76712732563537	KMT2A;RBBP5;ASH2L
innate immune response activating cell surface receptor signaling pathway (GO:0002220)	6/124	0.0015592887441538072	0.019036005888557125	0	0	4.838709677419355	31.275123362538345	CREBBP;SRC;EP300;NFKB1;RELA;RELB
regulation of cellular protein metabolic process (GO:0032268)	4/50	0.0015598806233641427	0.018997782389086445	0	0	8.0	51.705167873066294	UHRF1;NR1H2;NR1H3;NFKB1
regulation of chromosome organization (GO:0033044)	3/24	0.0017076659731305678	0.020748141573536397	0	0	12.5	79.6578471103013	RB1;XRCC5;MYC
negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	3/24	0.0017076659731305678	0.020698858576924672	0	0	12.5	79.6578471103013	RB1;CDKN1A;PRKDC
limb development (GO:0060173)	3/24	0.0017076659731305678	0.02064980914901727	0	0	12.5	79.6578471103013	KAT2B;KAT2A;CHD7
positive regulation of vascular endothelial growth factor production (GO:0010575)	3/24	0.0017076659731305678	0.02060099163329855	0	0	12.5	79.6578471103013	ARNT;BRCA1;HIF1A
chaperone mediated protein folding requiring cofactor (GO:0051085)	3/24	0.0017076659731305678	0.020552404388880393	0	0	12.5	79.6578471103013	HSPA9;HSPA4;HSPE1
negative regulation of Wnt signaling pathway (GO:0030178)	7/174	0.0018741340811517775	0.022502838155570637	0	0	4.022988505747127	25.262793015707597	SOX2;GSK3B;HDAC1;RUVBL2;DDIT3;NFATC1;HIC1
regulation of macromolecule metabolic process (GO:0060255)	6/129	0.0019064544798357854	0.02283717655070895	0	0	4.651162790697675	29.127953745352507	SOX2;MYC;MAPK1;AHR;HIF1A;TP73
regulation of telomere maintenance (GO:0032204)	3/25	0.0019263332020576173	0.023021260726229557	0	0	12.0	75.025643741551	XRCC5;MYC;PML
regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)	3/25	0.0019263332020576173	0.022967472733878554	0	0	12.0	75.025643741551	KDM1A;SIRT1;HIC1
negative regulation of cellular protein localization (GO:1903828)	3/25	0.0019263332020576173	0.022913935501398648	0	0	12.0	75.025643741551	GSK3B;H2AFY;SIN3A
regulation of viral release from host cell (GO:1902186)	3/25	0.0019263332020576173	0.022860647279302374	0	0	12.0	75.025643741551	DDB1;TRIM28;PML
regulation of cellular protein localization (GO:1903827)	3/25	0.0019263332020576173	0.022807606334338794	0	0	12.0	75.025643741551	KDM1A;PARP1;CTNNB1
negative regulation of cellular response to transforming growth factor beta stimulus (GO:1903845)	4/53	0.001937740092534023	0.022889554843058147	0	0	7.547169811320754	47.141380269334526	SMAD2;SMAD3;NKX2-1;SIRT1
positive regulation of protein import into nucleus (GO:0042307)	4/53	0.001937740092534023	0.022836692129794733	0	0	7.547169811320754	47.141380269334526	SMAD4;HDAC3;SMAD3;TRIM28
regulation of hormone biosynthetic process (GO:0046885)	2/7	0.0020216133697869413	0.023770260428623874	0	0	28.57142857142857	177.25312538411833	ARNT;HIF1A
positive regulation of histone H3-K9 methylation (GO:0051574)	2/7	0.0020216133697869413	0.02371561615177646	0	0	28.57142857142857	177.25312538411833	MYB;SIRT1
positive regulation of cellular senescence (GO:2000774)	2/7	0.0020216133697869413	0.023661222536749453	0	0	28.57142857142857	177.25312538411833	HMGA1;SIRT1
positive regulation of histone H4 acetylation (GO:0090240)	2/7	0.0020216133697869413	0.023607077862752315	0	0	28.57142857142857	177.25312538411833	SMARCB1;BRCA1
nuclear body organization (GO:0030575)	2/7	0.0020216133697869413	0.0235531804247095	0	0	28.57142857142857	177.25312538411833	ETS1;PML
regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation (GO:0003256)	2/7	0.0020216133697869413	0.02349952853308146	0	0	28.57142857142857	177.25312538411833	NOTCH1;SRF
box C/D snoRNP assembly (GO:0000492)	2/7	0.0020216133697869413	0.023446120513688093	0	0	28.57142857142857	177.25312538411833	RUVBL2;RUVBL1
retinoic acid receptor signaling pathway (GO:0048384)	2/7	0.0020216133697869413	0.023392954707534604	0	0	28.57142857142857	177.25312538411833	RXRA;RARA
regulation of vitamin D biosynthetic process (GO:0060556)	2/7	0.0020216133697869413	0.02334002947063973	0	0	28.57142857142857	177.25312538411833	VDR;NFKB1
peroxisome proliferator activated receptor signaling pathway (GO:0035357)	2/7	0.0020216133697869413	0.023287343173866278	0	0	28.57142857142857	177.25312538411833	RXRA;PPARG
peptidyl-lysine deacetylation (GO:0034983)	2/7	0.0020216133697869413	0.023234894202753965	0	0	28.57142857142857	177.25312538411833	HDAC4;SIRT1
regulation by virus of viral protein levels in host cell (GO:0046719)	2/7	0.0020216133697869413	0.02318268095735452	0	0	28.57142857142857	177.25312538411833	DDB1;STAT1
regulation of pinocytosis (GO:0048548)	2/7	0.0020216133697869413	0.02313070185206897	0	0	28.57142857142857	177.25312538411833	NR1H2;NR1H3
positive regulation of neuroblast proliferation (GO:0002052)	2/7	0.0020216133697869413	0.02307895531548716	0	0	28.57142857142857	177.25312538411833	SMARCD3;CTNNB1
regulation of calcidiol 1-monooxygenase activity (GO:0060558)	2/7	0.0020216133697869413	0.023027439790229375	0	0	28.57142857142857	177.25312538411833	VDR;NFKB1
outer mitochondrial membrane organization (GO:0007008)	2/7	0.0020216133697869413	0.022976153732790112	0	0	28.57142857142857	177.25312538411833	HSP90AA1;HSPA4
regulation of transcription involved in cell fate commitment (GO:0060850)	2/7	0.0020216133697869413	0.022925095613383913	0	0	28.57142857142857	177.25312538411833	CEBPB;PPARG
ER overload response (GO:0006983)	2/7	0.0020216133697869413	0.02287426391579326	0	0	28.57142857142857	177.25312538411833	GSK3B;TP53
response to growth factor (GO:0070848)	3/26	0.0021616710096346928	0.024404883102136808	0	0	11.538461538461538	70.81008162462382	SOX2;MYC;CTNNB1
regulation of transcription regulatory region DNA binding (GO:2000677)	3/26	0.0021616710096346928	0.024351009188004057	0	0	11.538461538461538	70.81008162462382	RB1;SIN3A;GATA1
